danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name_songs,artists
0.764,0.445,1,-10.236,1,0.0301,0.438,0.000163,0.194,0.291,114.789,audio_features,4kgz3LEmqg5Iq6wQ2GpMeL,spotify:track:4kgz3LEmqg5Iq6wQ2GpMeL,https://api.spotify.com/v1/tracks/4kgz3LEmqg5Iq6wQ2GpMeL,https://api.spotify.com/v1/audio-analysis/4kgz3LEmqg5Iq6wQ2GpMeL,263973,4,Chi?c Lá Mùa ?ông,Nguy?n H?ng
0.596,0.515,10,-7.525,0,0.0309,0.597,0,0.13,0.217,114.939,audio_features,5FwLPwHLa8WpEs2PhjodVY,spotify:track:5FwLPwHLa8WpEs2PhjodVY,https://api.spotify.com/v1/tracks/5FwLPwHLa8WpEs2PhjodVY,https://api.spotify.com/v1/audio-analysis/5FwLPwHLa8WpEs2PhjodVY,309130,4,Ngày Anh ??n,L?u Bích
0.371,0.312,9,-15.259,0,0.0295,0.56,0.00162,0.11,0.251,100.63,audio_features,0sP5AG4HRpOfljMrb3Vvw3,spotify:track:0sP5AG4HRpOfljMrb3Vvw3,https://api.spotify.com/v1/tracks/0sP5AG4HRpOfljMrb3Vvw3,https://api.spotify.com/v1/audio-analysis/0sP5AG4HRpOfljMrb3Vvw3,317533,3,D? Vãng,Tr?nh Nam S?n
0.641,0.437,5,-12.895,0,0.0279,0.0187,0.00128,0.245,0.416,92.077,audio_features,2Ev5AQHhPBENx3HMVcopdx,spotify:track:2Ev5AQHhPBENx3HMVcopdx,https://api.spotify.com/v1/tracks/2Ev5AQHhPBENx3HMVcopdx,https://api.spotify.com/v1/audio-analysis/2Ev5AQHhPBENx3HMVcopdx,325467,4,Ti?ng M?a ?êm,Khánh Hà
0.52,0.315,2,-12.034,0,0.028,0.765,0.00149,0.112,0.104,145.962,audio_features,2NN6FvymN8BFrUFW3eb8Ou,spotify:track:2NN6FvymN8BFrUFW3eb8Ou,https://api.spotify.com/v1/tracks/2NN6FvymN8BFrUFW3eb8Ou,https://api.spotify.com/v1/audio-analysis/2NN6FvymN8BFrUFW3eb8Ou,316240,4,Xin Cho M?t N? C??i,Tô Ch?n Phong
0.886,0.388,9,-10.874,1,0.0498,0.0767,0.0123,0.106,0.133,119.016,audio_features,5v3J1lYjtJgEM1buAa1Oe5,spotify:track:5v3J1lYjtJgEM1buAa1Oe5,https://api.spotify.com/v1/tracks/5v3J1lYjtJgEM1buAa1Oe5,https://api.spotify.com/v1/audio-analysis/5v3J1lYjtJgEM1buAa1Oe5,181513,4,M.,16 Typh
0.883,0.719,11,-7.32,1,0.0789,0.745,0,0.104,0.625,124.955,audio_features,2zfy01J4XAOuBUa3BFh0Tn,spotify:track:2zfy01J4XAOuBUa3BFh0Tn,https://api.spotify.com/v1/tracks/2zfy01J4XAOuBUa3BFh0Tn,https://api.spotify.com/v1/audio-analysis/2zfy01J4XAOuBUa3BFh0Tn,208914,4,You Waste My Time (feat. Touliver),Lil Wuyn
0.713,0.565,4,-6.373,0,0.0526,0.736,0.00179,0.129,0.321,105.961,audio_features,2QUU1AtY5fndKDNbr17EFk,spotify:track:2QUU1AtY5fndKDNbr17EFk,https://api.spotify.com/v1/tracks/2QUU1AtY5fndKDNbr17EFk,https://api.spotify.com/v1/audio-analysis/2QUU1AtY5fndKDNbr17EFk,147795,4,ng??i ?iên,tlinh
0.809,0.49,10,-7.08,0,0.0388,0.839,0,0.117,0.353,99.967,audio_features,39TAKt2hL8sdhVTFCNfm2Y,spotify:track:39TAKt2hL8sdhVTFCNfm2Y,https://api.spotify.com/v1/tracks/39TAKt2hL8sdhVTFCNfm2Y,https://api.spotify.com/v1/audio-analysis/39TAKt2hL8sdhVTFCNfm2Y,233249,4,Ai ??a Em V?,TIA
0.784,0.703,7,-5.128,1,0.0443,0.687,0.000273,0.105,0.351,106.038,audio_features,5uOshbNqgCj1s4srEeQXOe,spotify:track:5uOshbNqgCj1s4srEeQXOe,https://api.spotify.com/v1/tracks/5uOshbNqgCj1s4srEeQXOe,https://api.spotify.com/v1/audio-analysis/5uOshbNqgCj1s4srEeQXOe,208302,4,Shay N?nggg,AMEE
0.603,0.332,9,-12.067,1,0.226,0.692,0,0.111,0.157,175.843,audio_features,3XEspwit4d8gwKKgeopfCv,spotify:track:3XEspwit4d8gwKKgeopfCv,https://api.spotify.com/v1/tracks/3XEspwit4d8gwKKgeopfCv,https://api.spotify.com/v1/audio-analysis/3XEspwit4d8gwKKgeopfCv,176151,4,Em Thích,Sean
0.77,0.578,1,-7.111,0,0.0774,0.0818,0,0.0982,0.548,100.016,audio_features,44I3xruuhy9isokYxsygo2,spotify:track:44I3xruuhy9isokYxsygo2,https://api.spotify.com/v1/tracks/44I3xruuhy9isokYxsygo2,https://api.spotify.com/v1/audio-analysis/44I3xruuhy9isokYxsygo2,210450,4,Ez Papa,JustaTee
0.542,0.536,1,-7.222,1,0.0309,0.682,2.81E-05,0.105,0.535,129.872,audio_features,20jc2qrUesWnyDYnWq0XW8,spotify:track:20jc2qrUesWnyDYnWq0XW8,https://api.spotify.com/v1/tracks/20jc2qrUesWnyDYnWq0XW8,https://api.spotify.com/v1/audio-analysis/20jc2qrUesWnyDYnWq0XW8,292693,4,N?u Ngày ?y,SOOBIN
0.803,0.619,0,-7.666,1,0.0374,0.524,0.0343,0.114,0.781,139.966,audio_features,59u8Iu6cAugFqtA1avGFRT,spotify:track:59u8Iu6cAugFqtA1avGFRT,https://api.spotify.com/v1/tracks/59u8Iu6cAugFqtA1avGFRT,https://api.spotify.com/v1/audio-analysis/59u8Iu6cAugFqtA1avGFRT,196923,4,C?n M?a Xa D?n,S?n Tùng M-TP
0.821,0.464,2,-10.029,0,0.0448,0.203,0.000869,0.0945,0.934,129.978,audio_features,1HQcB17Uevy4vdHlsuqCqe,spotify:track:1HQcB17Uevy4vdHlsuqCqe,https://api.spotify.com/v1/tracks/1HQcB17Uevy4vdHlsuqCqe,https://api.spotify.com/v1/audio-analysis/1HQcB17Uevy4vdHlsuqCqe,202615,4,Sunkissed (feat. Châu Bùi),Chillies
0.707,0.563,5,-9.683,1,0.1,0.842,1.72E-05,0.124,0.382,167.989,audio_features,3ET3xHCLMGd57u06A9RjJ0,spotify:track:3ET3xHCLMGd57u06A9RjJ0,https://api.spotify.com/v1/tracks/3ET3xHCLMGd57u06A9RjJ0,https://api.spotify.com/v1/audio-analysis/3ET3xHCLMGd57u06A9RjJ0,206139,4,Nói D?i,Ronboogz
0.663,0.55,9,-5.643,0,0.0582,0.682,0.000176,0.323,0.415,83.037,audio_features,3XRvVlOBvClOq1KpI50uKC,spotify:track:3XRvVlOBvClOq1KpI50uKC,https://api.spotify.com/v1/tracks/3XRvVlOBvClOq1KpI50uKC,https://api.spotify.com/v1/audio-analysis/3XRvVlOBvClOq1KpI50uKC,200964,4,gi? l?y làm gì,MONSTAR
0.335,0.698,6,-8.587,0,0.0723,0.459,0,0.0825,0.41,139.951,audio_features,3mAEEsw6zUJlpmjZOHdHPp,spotify:track:3mAEEsw6zUJlpmjZOHdHPp,https://api.spotify.com/v1/tracks/3mAEEsw6zUJlpmjZOHdHPp,https://api.spotify.com/v1/audio-analysis/3mAEEsw6zUJlpmjZOHdHPp,297326,4,Hoa s?a,JustaTee
0.885,0.654,6,-8.959,1,0.109,0.729,0.0344,0.146,0.616,120.048,audio_features,0Cy7uOfTjJrmHkNEPBBZxf,spotify:track:0Cy7uOfTjJrmHkNEPBBZxf,https://api.spotify.com/v1/tracks/0Cy7uOfTjJrmHkNEPBBZxf,https://api.spotify.com/v1/audio-analysis/0Cy7uOfTjJrmHkNEPBBZxf,184001,4,Bên Trên T?ng L?u,T?ng Duy Tân
0.894,0.349,5,-11.253,0,0.0494,0.103,0.000303,0.0567,0.895,129.991,audio_features,6hLEsk1t37XKNwtTQ3iI1b,spotify:track:6hLEsk1t37XKNwtTQ3iI1b,https://api.spotify.com/v1/tracks/6hLEsk1t37XKNwtTQ3iI1b,https://api.spotify.com/v1/audio-analysis/6hLEsk1t37XKNwtTQ3iI1b,219058,4,C?n ?au,Wren Evans
0.475,0.306,0,-10.393,1,0.0317,0.507,0,0.103,0.0866,73.028,audio_features,56fGSCRaMP1OHCqKuGviLz,spotify:track:56fGSCRaMP1OHCqKuGviLz,https://api.spotify.com/v1/tracks/56fGSCRaMP1OHCqKuGviLz,https://api.spotify.com/v1/audio-analysis/56fGSCRaMP1OHCqKuGviLz,237534,4,M?t ?i?u Ch?a Nói,Hoàng D?ng
0.853,0.585,5,-7.894,1,0.0542,0.197,0.000118,0.165,0.383,116.019,audio_features,5bcuG1bbh0VAQC53YFtdCL,spotify:track:5bcuG1bbh0VAQC53YFtdCL,https://api.spotify.com/v1/tracks/5bcuG1bbh0VAQC53YFtdCL,https://api.spotify.com/v1/audio-analysis/5bcuG1bbh0VAQC53YFtdCL,188085,4,d?i ít thôi ôm ?ê,Phuc Du
0.7,0.57,0,-7.681,0,0.0345,0.218,9.04E-06,0.101,0.279,149.997,audio_features,2cHvbenIXJdO2yYWQry26q,spotify:track:2cHvbenIXJdO2yYWQry26q,https://api.spotify.com/v1/tracks/2cHvbenIXJdO2yYWQry26q,https://api.spotify.com/v1/audio-analysis/2cHvbenIXJdO2yYWQry26q,208000,4,Chân Tình,Quang Trung
0.701,0.417,0,-10.585,1,0.0393,0.141,0.466,0.113,0.0705,129.951,audio_features,07b849p3xuq03EdlAo4CKX,spotify:track:07b849p3xuq03EdlAo4CKX,https://api.spotify.com/v1/tracks/07b849p3xuq03EdlAo4CKX,https://api.spotify.com/v1/audio-analysis/07b849p3xuq03EdlAo4CKX,205846,4,GIAYPHUT,kidsai
0.805,0.385,9,-11.477,0,0.0527,0.809,5.90E-06,0.0986,0.59,115.563,audio_features,7baBkATX7B3MCUYDyjlXPs,spotify:track:7baBkATX7B3MCUYDyjlXPs,https://api.spotify.com/v1/tracks/7baBkATX7B3MCUYDyjlXPs,https://api.spotify.com/v1/audio-analysis/7baBkATX7B3MCUYDyjlXPs,172774,4,L?c Vào Trong M?,SimonC
0.677,0.727,9,-5.304,0,0.0328,0.119,0,0.117,0.457,149.986,audio_features,5hkAuvgkOrd4KpDOlCNsvW,spotify:track:5hkAuvgkOrd4KpDOlCNsvW,https://api.spotify.com/v1/tracks/5hkAuvgkOrd4KpDOlCNsvW,https://api.spotify.com/v1/audio-analysis/5hkAuvgkOrd4KpDOlCNsvW,265600,4,Waiting For You,MONO
0.851,0.698,1,-6.325,0,0.0663,0.343,0,0.105,0.859,140.039,audio_features,7riaWUPFjwyAlrB3h32TQH,spotify:track:7riaWUPFjwyAlrB3h32TQH,https://api.spotify.com/v1/tracks/7riaWUPFjwyAlrB3h32TQH,https://api.spotify.com/v1/audio-analysis/7riaWUPFjwyAlrB3h32TQH,235240,4,Thích hay là yêu còn ch?a bi?t,Lona
0.78,0.702,2,-5.178,1,0.0463,0.355,2.88E-06,0.118,0.604,110.007,audio_features,3QFluuGUc19WV32IthuUTw,spotify:track:3QFluuGUc19WV32IthuUTw,https://api.spotify.com/v1/tracks/3QFluuGUc19WV32IthuUTw,https://api.spotify.com/v1/audio-analysis/3QFluuGUc19WV32IthuUTw,198818,4,Phiêu Nh?p Th?,Ph??ng Ly
0.908,0.773,4,-7.402,0,0.0634,0.0693,0.197,0.0673,0.895,128.004,audio_features,6cVohsG3hJgnctUZ1eLJFH,spotify:track:6cVohsG3hJgnctUZ1eLJFH,https://api.spotify.com/v1/tracks/6cVohsG3hJgnctUZ1eLJFH,https://api.spotify.com/v1/audio-analysis/6cVohsG3hJgnctUZ1eLJFH,248770,4,???ng Tôi Ch? Em V? (Cukak Remix),buitruonglinh
0.821,0.525,2,-9.432,0,0.138,0.497,0.00224,0.106,0.519,96.005,audio_features,3iYbXPSfyUszjP3VvruJlL,spotify:track:3iYbXPSfyUszjP3VvruJlL,https://api.spotify.com/v1/tracks/3iYbXPSfyUszjP3VvruJlL,https://api.spotify.com/v1/audio-analysis/3iYbXPSfyUszjP3VvruJlL,276441,4,L?i ???ng M?t (feat. HIEUTHUHAI) - Remix,Lyly
0.954,0.284,8,-15.295,0,0.132,0.151,0.00104,0.0499,0.768,122.017,audio_features,08RDjwmSMLc6QPmxrxXDq0,spotify:track:08RDjwmSMLc6QPmxrxXDq0,https://api.spotify.com/v1/tracks/08RDjwmSMLc6QPmxrxXDq0,https://api.spotify.com/v1/audio-analysis/08RDjwmSMLc6QPmxrxXDq0,186917,4,G?p May,Wren Evans
0.642,0.697,9,-8.624,0,0.0751,0.158,0,0.0992,0.891,112.761,audio_features,3LGSazYMezKsW3Frcn1ZYN,spotify:track:3LGSazYMezKsW3Frcn1ZYN,https://api.spotify.com/v1/tracks/3LGSazYMezKsW3Frcn1ZYN,https://api.spotify.com/v1/audio-analysis/3LGSazYMezKsW3Frcn1ZYN,203955,4,Mong M?t Ngày Anh Nh? ??n Em,Hu?nh James
0.866,0.437,4,-12.093,1,0.314,0.206,0,0.0865,0.93,142.471,audio_features,2fC6957WE4iMaHkVg7d5hr,spotify:track:2fC6957WE4iMaHkVg7d5hr,https://api.spotify.com/v1/tracks/2fC6957WE4iMaHkVg7d5hr,https://api.spotify.com/v1/audio-analysis/2fC6957WE4iMaHkVg7d5hr,214737,3,Ng?t,JustaTee
0.531,0.362,8,-8.663,1,0.0698,0.654,9.58E-05,0.0921,0.592,139.47,audio_features,3clfEGdaeSmWM6pDekmZ2G,spotify:track:3clfEGdaeSmWM6pDekmZ2G,https://api.spotify.com/v1/tracks/3clfEGdaeSmWM6pDekmZ2G,https://api.spotify.com/v1/audio-analysis/3clfEGdaeSmWM6pDekmZ2G,180500,4,?en ?á không ???ng,AMEE
0.924,0.676,1,-5.839,1,0.0609,0.0995,0.000134,0.0391,0.846,125.972,audio_features,4Qbm9vTXLSjdNwQSopdPUf,spotify:track:4Qbm9vTXLSjdNwQSopdPUf,https://api.spotify.com/v1/tracks/4Qbm9vTXLSjdNwQSopdPUf,https://api.spotify.com/v1/audio-analysis/4Qbm9vTXLSjdNwQSopdPUf,230000,4,G?p May ft. Sambi - Masew Remix,Wren Evans
0.834,0.74,10,-6.858,0,0.0411,0.494,0.00321,0.0985,0.707,115.991,audio_features,54dJx0utw4joDGXoPzV9Rw,spotify:track:54dJx0utw4joDGXoPzV9Rw,https://api.spotify.com/v1/tracks/54dJx0utw4joDGXoPzV9Rw,https://api.spotify.com/v1/audio-analysis/54dJx0utw4joDGXoPzV9Rw,220345,4,Mùa Hè Tuy?t V?i (Lalawonder),??c Phúc
0.682,0.409,4,-10.506,1,0.0668,0.826,2.22E-06,0.176,0.473,79.976,audio_features,5BOFFL7w8uIMmz7pCSNgvK,spotify:track:5BOFFL7w8uIMmz7pCSNgvK,https://api.spotify.com/v1/tracks/5BOFFL7w8uIMmz7pCSNgvK,https://api.spotify.com/v1/audio-analysis/5BOFFL7w8uIMmz7pCSNgvK,202072,4,Hông V? Tình Iu (Not About Love),Khoi Vu
0.768,0.475,5,-9.949,1,0.0338,0.642,5.86E-05,0.0809,0.632,90.015,audio_features,5fNt60LsPBEWJms7a9v43f,spotify:track:5fNt60LsPBEWJms7a9v43f,https://api.spotify.com/v1/tracks/5fNt60LsPBEWJms7a9v43f,https://api.spotify.com/v1/audio-analysis/5fNt60LsPBEWJms7a9v43f,190667,4,Mu?n Quên ???c Em,Freaky
0.673,0.671,10,-9.011,1,0.0405,0.357,0.000626,0.309,0.796,124.985,audio_features,1yo967mk7CpjvruNxBecOY,spotify:track:1yo967mk7CpjvruNxBecOY,https://api.spotify.com/v1/tracks/1yo967mk7CpjvruNxBecOY,https://api.spotify.com/v1/audio-analysis/1yo967mk7CpjvruNxBecOY,194183,4,Tr??c Khi Em T?n T?i,Th?ng
0.768,0.77,0,-6.311,1,0.03,0.0301,0.000927,0.0311,0.918,115.008,audio_features,5vQyAs6eCsNbw6Va4DKYRm,spotify:track:5vQyAs6eCsNbw6Va4DKYRm,https://api.spotify.com/v1/tracks/5vQyAs6eCsNbw6Va4DKYRm,https://api.spotify.com/v1/audio-analysis/5vQyAs6eCsNbw6Va4DKYRm,191106,4,c?n gác mùa hè (sweet summer),Phùng Khánh Linh
0.796,0.561,2,-8.193,0,0.124,0.544,4.21E-05,0.109,0.586,120.005,audio_features,6p0BH9EjoKf2UqDgovzEfi,spotify:track:6p0BH9EjoKf2UqDgovzEfi,https://api.spotify.com/v1/tracks/6p0BH9EjoKf2UqDgovzEfi,https://api.spotify.com/v1/audio-analysis/6p0BH9EjoKf2UqDgovzEfi,193511,4,LIPMARK,M NAIVE
0.655,0.594,1,-7.228,1,0.0273,0.345,4.64E-05,0.187,0.557,109.985,audio_features,78lw4wahFNotXb0mOEtPkM,spotify:track:78lw4wahFNotXb0mOEtPkM,https://api.spotify.com/v1/tracks/78lw4wahFNotXb0mOEtPkM,https://api.spotify.com/v1/audio-analysis/78lw4wahFNotXb0mOEtPkM,202966,4,BADBYE,WEAN
0.537,0.62,9,-5.851,1,0.0346,0.656,0,0.132,0.375,137.902,audio_features,6BOddbMZIi4A0T3FIaFeCO,spotify:track:6BOddbMZIi4A0T3FIaFeCO,https://api.spotify.com/v1/tracks/6BOddbMZIi4A0T3FIaFeCO,https://api.spotify.com/v1/audio-analysis/6BOddbMZIi4A0T3FIaFeCO,261495,4,R?i M?t Ngày Mình Nói V? Tình Yêu,H? Ng?c Hà
0.487,0.326,8,-7.879,1,0.0352,0.659,0,0.128,0.266,169.926,audio_features,2PZENjHdoBW7u1qLB1Twra,spotify:track:2PZENjHdoBW7u1qLB1Twra,https://api.spotify.com/v1/tracks/2PZENjHdoBW7u1qLB1Twra,https://api.spotify.com/v1/audio-analysis/2PZENjHdoBW7u1qLB1Twra,331755,4,Yêu ???c Không,??c Phúc
0.63,0.58,0,-7.008,1,0.026,0.0184,0,0.117,0.416,95.006,audio_features,64ZhcJmxAY9Slf9D0FbmNL,spotify:track:64ZhcJmxAY9Slf9D0FbmNL,https://api.spotify.com/v1/tracks/64ZhcJmxAY9Slf9D0FbmNL,https://api.spotify.com/v1/audio-analysis/64ZhcJmxAY9Slf9D0FbmNL,250149,4,Ôm Tr?n N?i Nh?,Rum
0.352,0.38,10,-8.889,0,0.0316,0.607,1.52E-05,0.154,0.275,123.089,audio_features,67xVEfOIHhoL1EQC1ppoAF,spotify:track:67xVEfOIHhoL1EQC1ppoAF,https://api.spotify.com/v1/tracks/67xVEfOIHhoL1EQC1ppoAF,https://api.spotify.com/v1/audio-analysis/67xVEfOIHhoL1EQC1ppoAF,271233,4,C? M?t Tr?i Th??ng Nh?,H? Ng?c Hà
0.719,0.368,10,-9.892,0,0.0377,0.765,8.54E-06,0.115,0.283,141.975,audio_features,7kVy3PxP0nJurQyynEtIFh,spotify:track:7kVy3PxP0nJurQyynEtIFh,https://api.spotify.com/v1/tracks/7kVy3PxP0nJurQyynEtIFh,https://api.spotify.com/v1/audio-analysis/7kVy3PxP0nJurQyynEtIFh,204562,4,N?ng Lung Linh,Nguy?n Th??ng
0.766,0.377,0,-8.483,1,0.0323,0.816,5.68E-05,0.136,0.415,101.981,audio_features,2KPmisfkIZlWm1N4Ni4HpB,spotify:track:2KPmisfkIZlWm1N4Ni4HpB,https://api.spotify.com/v1/tracks/2KPmisfkIZlWm1N4Ni4HpB,https://api.spotify.com/v1/audio-analysis/2KPmisfkIZlWm1N4Ni4HpB,230588,4,Bao Lâu Ta L?i Yêu M?t Ng??i,Doãn Hi?u
0.6,0.408,11,-6.943,1,0.0286,0.819,0,0.111,0.546,83.84,audio_features,7LAt3YNfNr33E60s5PI4bA,spotify:track:7LAt3YNfNr33E60s5PI4bA,https://api.spotify.com/v1/tracks/7LAt3YNfNr33E60s5PI4bA,https://api.spotify.com/v1/audio-analysis/7LAt3YNfNr33E60s5PI4bA,313032,4,Yêu Nhau Nhé B?n Thân,Pham Dinh Thai Ngan
0.615,0.524,7,-8.142,0,0.0354,0.212,7.41E-06,0.111,0.43,75.998,audio_features,1sUwDIfefiA5CnyPY8aEfI,spotify:track:1sUwDIfefiA5CnyPY8aEfI,https://api.spotify.com/v1/tracks/1sUwDIfefiA5CnyPY8aEfI,https://api.spotify.com/v1/audio-analysis/1sUwDIfefiA5CnyPY8aEfI,244243,4,Em Là Ai,Keyo
0.866,0.337,6,-10.461,1,0.0509,0.613,0,0.0479,0.684,100.016,audio_features,5K67uEqrHOPJ5i5kcw0QS4,spotify:track:5K67uEqrHOPJ5i5kcw0QS4,https://api.spotify.com/v1/tracks/5K67uEqrHOPJ5i5kcw0QS4,https://api.spotify.com/v1/audio-analysis/5K67uEqrHOPJ5i5kcw0QS4,278400,4,Falling In Love,Na Ng?c Anh
0.844,0.153,9,-13.754,1,0.0414,0.595,9.84E-05,0.122,0.365,110.024,audio_features,4NjYMfjV1bonlQxQFUjE4Y,spotify:track:4NjYMfjV1bonlQxQFUjE4Y,https://api.spotify.com/v1/tracks/4NjYMfjV1bonlQxQFUjE4Y,https://api.spotify.com/v1/audio-analysis/4NjYMfjV1bonlQxQFUjE4Y,233713,4,Mot Dem Say (X),Th?nh Suy
0.704,0.573,0,-7.032,0,0.0518,0.737,0,0.068,0.759,127.995,audio_features,3DLtPObflLQBodZN8qGODT,spotify:track:3DLtPObflLQBodZN8qGODT,https://api.spotify.com/v1/tracks/3DLtPObflLQBodZN8qGODT,https://api.spotify.com/v1/audio-analysis/3DLtPObflLQBodZN8qGODT,258281,4,2AM,JustaTee
0.757,0.656,1,-6.285,0,0.0367,0.211,1.81E-06,0.103,0.502,105.99,audio_features,7opF2QJ8gzlxbV0eBIqszE,spotify:track:7opF2QJ8gzlxbV0eBIqszE,https://api.spotify.com/v1/tracks/7opF2QJ8gzlxbV0eBIqszE,https://api.spotify.com/v1/audio-analysis/7opF2QJ8gzlxbV0eBIqszE,181132,4,ng? m?t mình,HIEUTHUHAI
0.372,0.177,2,-12.56,1,0.0307,0.622,0,0.175,0.268,176.658,audio_features,4RwQ5UUOgphhjBM8zF62RQ,spotify:track:4RwQ5UUOgphhjBM8zF62RQ,https://api.spotify.com/v1/tracks/4RwQ5UUOgphhjBM8zF62RQ,https://api.spotify.com/v1/audio-analysis/4RwQ5UUOgphhjBM8zF62RQ,236253,3,Ném Câu Yêu Vào Không Trung,Hoàng D?ng
0.581,0.672,2,-5.711,1,0.0381,0.203,0,0.0755,0.547,86.998,audio_features,2Kbr6s1RYtx2e0l0ldP6Jd,spotify:track:2Kbr6s1RYtx2e0l0ldP6Jd,https://api.spotify.com/v1/tracks/2Kbr6s1RYtx2e0l0ldP6Jd,https://api.spotify.com/v1/audio-analysis/2Kbr6s1RYtx2e0l0ldP6Jd,255584,4,Yêu Em H?n M?i Ngày,Andiez
0.676,0.48,9,-7.787,1,0.03,0.731,0,0.104,0.395,130.026,audio_features,0sVd1ZavOfbqd5AHspc1Tr,spotify:track:0sVd1ZavOfbqd5AHspc1Tr,https://api.spotify.com/v1/tracks/0sVd1ZavOfbqd5AHspc1Tr,https://api.spotify.com/v1/audio-analysis/0sVd1ZavOfbqd5AHspc1Tr,269960,4,Yêu Em R?t Nhi?u,Hoàng Tôn
0.624,0.567,9,-5.232,1,0.0289,0.48,0,0.179,0.386,102.054,audio_features,7hzVxbVA6Y5t9YDzpSgdRS,spotify:track:7hzVxbVA6Y5t9YDzpSgdRS,https://api.spotify.com/v1/tracks/7hzVxbVA6Y5t9YDzpSgdRS,https://api.spotify.com/v1/audio-analysis/7hzVxbVA6Y5t9YDzpSgdRS,223658,4,Ch?y V? Khóc V?i Anh,ERIK
0.552,0.373,2,-7.368,1,0.0344,0.834,0.0266,0.096,0.264,106.936,audio_features,4p0oGfPJqrrmdBC2GG6iK2,spotify:track:4p0oGfPJqrrmdBC2GG6iK2,https://api.spotify.com/v1/tracks/4p0oGfPJqrrmdBC2GG6iK2,https://api.spotify.com/v1/audio-analysis/4p0oGfPJqrrmdBC2GG6iK2,244176,4,C?u Hôn - Happy Version,V?n Mai H??ng
0.319,0.383,3,-8.031,1,0.0394,0.765,0,0.127,0.278,79.381,audio_features,6MvMjmtXNwAGJb9KwSK28s,spotify:track:6MvMjmtXNwAGJb9KwSK28s,https://api.spotify.com/v1/tracks/6MvMjmtXNwAGJb9KwSK28s,https://api.spotify.com/v1/audio-analysis/6MvMjmtXNwAGJb9KwSK28s,230693,3,"L?ng Th?m M?t Tình Yêu - Bonus Track, Acoustic Version",H? Ng?c Hà
0.594,0.8,0,-7.342,0,0.0686,0.522,0.000162,0.157,0.751,179.877,audio_features,5vODf231esazyTFBRN6Tdc,spotify:track:5vODf231esazyTFBRN6Tdc,https://api.spotify.com/v1/tracks/5vODf231esazyTFBRN6Tdc,https://api.spotify.com/v1/audio-analysis/5vODf231esazyTFBRN6Tdc,285333,4,Cause I Love You,Noo Ph??c Th?nh
0.784,0.538,2,-8.077,0,0.0504,0.569,0,0.146,0.692,127.923,audio_features,2o4dDfLK6NVI7TjBm5VoMv,spotify:track:2o4dDfLK6NVI7TjBm5VoMv,https://api.spotify.com/v1/tracks/2o4dDfLK6NVI7TjBm5VoMv,https://api.spotify.com/v1/audio-analysis/2o4dDfLK6NVI7TjBm5VoMv,253524,4,Yêu M?t Ng??i Có L?,Lou Hoàng
0.781,0.558,0,-4.647,1,0.0414,0.515,0,0.136,0.567,121.967,audio_features,2Gazl1MAVX8vmo8E659Vq8,spotify:track:2Gazl1MAVX8vmo8E659Vq8,https://api.spotify.com/v1/tracks/2Gazl1MAVX8vmo8E659Vq8,https://api.spotify.com/v1/audio-analysis/2Gazl1MAVX8vmo8E659Vq8,243934,4,Real Love - The Heroes Version,My Anh
0.606,0.291,9,-12.318,1,0.0398,0.856,0.00503,0.0794,0.316,138.112,audio_features,5ACySwUCY89mWH3u38WD9m,spotify:track:5ACySwUCY89mWH3u38WD9m,https://api.spotify.com/v1/tracks/5ACySwUCY89mWH3u38WD9m,https://api.spotify.com/v1/audio-analysis/5ACySwUCY89mWH3u38WD9m,344357,4,"T? Th?t, Anh Nh? Em",Thanh H?ng
0.789,0.567,1,-5.656,1,0.0428,0.0584,0,0.0524,0.695,89.024,audio_features,2sZEjTi51vnlwpmIAKdwgX,spotify:track:2sZEjTi51vnlwpmIAKdwgX,https://api.spotify.com/v1/tracks/2sZEjTi51vnlwpmIAKdwgX,https://api.spotify.com/v1/audio-analysis/2sZEjTi51vnlwpmIAKdwgX,158733,4,Somebody,D.O.
0.785,0.897,4,-3.447,0,0.158,0.0452,0,0.222,0.891,115.916,audio_features,6uTPA1xlcsk6dbchB2dhzl,spotify:track:6uTPA1xlcsk6dbchB2dhzl,https://api.spotify.com/v1/tracks/6uTPA1xlcsk6dbchB2dhzl,https://api.spotify.com/v1/audio-analysis/6uTPA1xlcsk6dbchB2dhzl,131038,4,Back for More (with Anitta),TOMORROW X TOGETHER
0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,audio_features,5h1BN75CEh8wdSwE1xrbSe,spotify:track:5h1BN75CEh8wdSwE1xrbSe,https://api.spotify.com/v1/tracks/5h1BN75CEh8wdSwE1xrbSe,https://api.spotify.com/v1/audio-analysis/5h1BN75CEh8wdSwE1xrbSe,187027,4,Slow Dancing,V
0.768,0.818,11,-4.057,0,0.328,0.0317,1.35E-06,0.0908,0.769,98.015,audio_features,1qRfAvzRIJQodWKBNFAb6C,spotify:track:1qRfAvzRIJQodWKBNFAb6C,https://api.spotify.com/v1/tracks/1qRfAvzRIJQodWKBNFAb6C,https://api.spotify.com/v1/audio-analysis/1qRfAvzRIJQodWKBNFAb6C,209547,4,"Smoke (Prod. Dynamicduo, Padi)",Dynamicduo
